"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2020-02-06T08:00:00.000Z","369.60","371.55","362.50","366.95","-0.7358","-0.8448","3,920,428"
"2020-02-07T08:00:00.000Z","365.04","371.80","363.57","366.77","-0.0491","-0.1580","4,385,227"
"2020-02-10T08:00:00.000Z","365.00","374.80","362.52","371.07","1.17","1.06","5,294,138"
"2020-02-11T08:00:00.000Z","373.75","378.11","369.72","373.69","0.7061","0.5971","4,772,870"
"2020-02-12T08:00:00.000Z","377.18","380.62","375.88","380.01","1.69","1.58","4,624,772"
"2020-02-13T08:00:00.000Z","376.96","385.37","376.51","381.40","0.3658","0.2568","4,485,383"
"2020-02-14T08:00:00.000Z","381.47","385.15","379.43","380.40","-0.2622","-0.3712","3,736,266"
"2020-02-18T08:00:00.000Z","379.30","389.54","379.19","387.78","1.94","1.83","5,180,400"
"2020-02-19T08:00:00.000Z","388.12","392.95","384.90","386.19","-0.4100","-0.5190","4,896,368"
"2020-02-20T08:00:00.000Z","386.56","389.70","376.68","386.00","-0.0492","-0.1582","4,079,425"
"2020-02-21T08:00:00.000Z","385.33","387.32","377.90","380.07","-1.54","-1.65","3,935,618"
"2020-02-24T08:00:00.000Z","364.76","372.82","361.00","368.70","-2.99","-3.10","6,936,418"
"2020-02-25T08:00:00.000Z","372.00","375.65","357.72","360.09","-2.34","-2.44","6,481,243"
"2020-02-26T08:00:00.000Z","366.31","382.00","365.00","379.24","5.32","5.21","8,961,126"
"2020-02-27T08:00:00.000Z","371.46","391.56","370.60","371.71","-1.99","-2.09","10,967,699"
"2020-02-28T08:00:00.000Z","364.21","376.77","356.80","369.03","-0.7210","-0.8300","11,178,572"
"2020-03-02T08:00:00.000Z","373.11","381.36","364.50","381.05","3.26","3.15","6,997,891"
"2020-03-03T08:00:00.000Z","381.03","393.52","367.40","368.77","-3.22","-3.33","8,364,623"
"2020-03-04T08:00:00.000Z","377.77","384.01","370.51","383.79","4.07","3.96","5,487,340"
"2020-03-05T08:00:00.000Z","381.00","391.40","368.64","372.78","-2.87","-2.98","8,746,985"
"2020-03-06T08:00:00.000Z","367.70","371.31","356.85","368.97","-1.02","-1.13","8,147,165"
"2020-03-09T07:00:00.000Z","343.86","357.47","341.72","346.49","-6.09","-6.20","7,405,458"
"2020-03-10T07:00:00.000Z","356.43","364.54","347.85","364.13","5.09","4.98","7,604,444"
"2020-03-11T07:00:00.000Z","358.92","362.98","344.79","349.92","-3.90","-4.01","6,058,782"
"2020-03-12T07:00:00.000Z","326.50","335.72","307.32","315.25","-9.91","-10.02","12,071,591"
"2020-03-13T07:00:00.000Z","330.51","336.42","307.39","336.30","6.68","6.57","9,458,197"
"2020-03-16T07:00:00.000Z","306.63","334.35","294.75","298.84","-11.14","-11.25","10,559,940"
"2020-03-17T07:00:00.000Z","306.19","322.90","290.25","319.75","7.00","6.89","10,013,913"
"2020-03-18T07:00:00.000Z","302.39","331.58","300.00","315.47","-1.34","-1.45","12,593,647"
"2020-03-19T07:00:00.000Z","324.33","348.51","316.82","332.03","5.25","5.14","10,615,957"
"2020-03-20T07:00:00.000Z","342.31","350.49","332.00","332.83","0.2409","0.1320","10,853,846"
"2020-03-23T07:00:00.000Z","347.89","366.11","340.88","360.27","8.24","8.14","13,449,378"
"2020-03-24T07:00:00.000Z","369.99","372.93","353.03","357.32","-0.8188","-0.9278","11,638,683"
"2020-03-25T07:00:00.000Z","361.02","362.00","339.17","342.39","-4.18","-4.29","8,767,171"
"2020-03-26T07:00:00.000Z","344.00","363.84","341.73","362.99","6.02","5.91","7,235,016"
"2020-03-27T07:00:00.000Z","359.09","368.56","353.00","357.12","-1.62","-1.73","7,948,775"
